Name,Link,Size,Extension,Bookmark,Category,MD5,SHA1,Deleted,Carved,Accessed,Modified,Created,Path,TrackId
certreq.exe,,24244,exe,,Other files,07EA7DD93E448150192C366D028117A9,D41CF390E526C95EF0902315DF687482D88E1D97,false,false,Wed May 20 18:21:14 BRT 2020,Wed May 20 18:21:14 BRT 2020,Sat Jul 16 10:18:34 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-certificaterequesttool_31bf3856ad364e35_10.0.14393.0_none_9584feff2e1ae8cb/certreq.exe,57b04b6ee4c23716ca49f8a46bee5ff5
certutil.exe,,161924,exe,,Other files,513DB3682B6DD5986822F2A50DFC1FB2,D6DCDEC17319A8D317CB8A77F0D0EFA9BAEA4F83,false,false,Fri Aug 26 14:21:18 BRT 2022,Fri Aug 26 14:21:20 BRT 2022,Sat Jul 16 10:18:34 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-certutil_31bf3856ad364e35_10.0.14393.0_none_e2f973684a0f3733/certutil.exe,647d65e11c93845574dcc22605ace8e6
CompatTelRunner.exe,,20156,exe,,Other files,8B291DBA78C158007BE091A54B09D7E8,1F7325F4854F3E9B63641A591DFB72EE628CD256,false,false,Thu Jan 11 16:57:53 BRT 2024,Thu Jan 11 16:57:53 BRT 2024,Sat Jul 16 10:18:31 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-compat-generaltel_31bf3856ad364e35_10.0.14393.0_none_e2df4fb8a4237289/CompatTelRunner.exe,ea7cb5d051b91a718bf49700b9093425
dsmgmt.exe,,366,exe,,Other files,74D95F127C7D6C066A39B163F8B8D864,BFEFF838460F965CC834BB57EA11EB02F2D39A0D,false,false,Wed Jun 22 19:02:28 BRT 2022,Wed Jun 22 19:02:28 BRT 2022,Sat Jul 16 10:20:04 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..-commandline-dsmgmt_31bf3856ad364e35_10.0.14393.0_none_784ad95215a439da/dsmgmt.exe,acf974b6682cafc1bdfc2dc559601e0d
netdom.exe,,7624,exe,,Other files,715535B48A72A83636E22C9CEED2CEED,FBA54B3D2C6FAA83A266BB10A01A3FAED9D20818,false,false,Wed Jun 22 19:02:28 BRT 2022,Wed Jun 22 19:02:28 BRT 2022,Sat Jul 16 10:18:35 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..-commandline-netdom_31bf3856ad364e35_10.0.14393.0_none_35865513e24ddb85/netdom.exe,ae1f49eadc24ca6d12508ac6315bd655
dcdiag.exe,,412,exe,,Other files,2B8C0EDD8CD6E0E040C1A85C2AB4524E,A446DC7AC377608F04858E8D15C0BCD7C1D3B7C7,false,false,Thu Jan 11 16:58:05 BRT 2024,Thu Jan 11 16:58:06 BRT 2024,Thu Mar 03 09:43:59 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..-commandline-dsdiag_31bf3856ad364e35_10.0.14393.4886_none_c1a7b07258cf4996/dcdiag.exe,ab822c8e556d0dd75235b82fce7b0dca
dcdiag.exe,,25099,exe,,Other files,2A2DECD64433C6027B8D07FB3C02B7BD,9E97B782BE649B365A1C456DAB586B55604A8C6E,false,false,Wed Jun 22 19:02:28 BRT 2022,Wed Jun 22 19:02:28 BRT 2022,Sat Jul 16 10:20:04 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..-commandline-dsdiag_31bf3856ad364e35_10.0.14393.0_none_79a3700414bbc388/dcdiag.exe,3922c8581bc24a0314bbc84cf86f7dc5
wdsutil.exe,,91396,exe,,Other files,0B954D498F54739E3560F2B61606218D,7A5387258013EC7DE0E92CEC34124087BFB1ADDC,false,false,Fri Sep 17 12:11:20 BRT 2021,Fri Sep 17 12:11:20 BRT 2021,Fri Mar 26 16:09:46 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..agement-commandline_31bf3856ad364e35_10.0.14393.4169_none_3c8da863bc66856b/wdsutil.exe,2439e4399a318828b16803bc0086075c
adamsync.exe,,147946,exe,,Other files,F7CBD4489BB7503D7FD8535D8B76B657,0F358E024DA5D71685EB1AD7B7674BC747532E2C,false,false,Thu Jan 11 16:58:21 BRT 2024,Thu Jan 11 16:58:22 BRT 2024,Sat Jul 16 10:20:04 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..ommandline-adamsync_31bf3856ad364e35_10.0.14393.0_none_1f9738743553d8f6/adamsync.exe,412e566416c7867e088c5de1408c94f2
ntdsutil.exe,,443,exe,,Other files,114FEA6D5E1FA8549600E92E329D03D3,761B03630B8C63FB839DA13014260EBC46FD9255,false,false,Thu Jan 11 16:58:24 BRT 2024,Thu Jan 11 16:58:24 BRT 2024,Thu Mar 03 09:43:59 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..ommandline-ntdsutil_31bf3856ad364e35_10.0.14393.4886_none_50c9c4638a598693/ntdsutil.exe,19d618cdf0192fa12603a181596c498d
ntdsutil.exe,,14001,exe,,Other files,D7AB39E975F08166B5029F9539EABCBA,C67A59468528F0B46DBAFC52C09FD78ABFE118F2,false,false,Wed Jun 22 19:02:48 BRT 2022,Wed Jun 22 19:02:49 BRT 2022,Sat Jul 16 10:20:06 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-d..ommandline-ntdsutil_31bf3856ad364e35_10.0.14393.0_none_08c583f546460085/ntdsutil.exe,28bba0e5cb4206267afe5071fd3a1c67
ddpeval.exe,,592698,exe,,Other files,0A8F55A4EFCFBEEE4F22A9167CC5981A,59EF0A7E12557228B1E8AA2B7BBCDEEB9DEEACAE,false,false,Wed Jun 28 16:13:28 BRT 2017,Wed Jun 28 16:13:32 BRT 2017,Sat Jul 16 10:19:47 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-dedup-service_31bf3856ad364e35_10.0.14393.0_none_fc6ec441802702df/ddpeval.exe,6fc553fc09819001caf971ce3408a757
dfssvc.exe,,11162,exe,,Other files,DBC6AC511355A884A060A966F2797DE3,689B25DAB97691C2CC60985773AC2B4C45E73152,false,false,Thu Jan 11 16:58:55 BRT 2024,Thu Jan 11 16:58:56 BRT 2024,Wed Dec 22 10:35:22 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-dfsn-serverservice_31bf3856ad364e35_10.0.14393.4825_none_6480015a9ebe7d30/dfssvc.exe,c709c8fa8a3122ca3cda880b70cad711
DeviceCensus.exe,,96936,exe,,Other files,95A70477E3417A254FB0916549DCCBA5,DDEE72A0372138B39906184F0273BAD4795D6D8C,false,false,Thu Jan 11 16:58:53 BRT 2024,Thu Jan 11 16:58:53 BRT 2024,Sat Jul 16 10:18:41 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-devicecensus_31bf3856ad364e35_10.0.14393.0_none_dce6db0511396fe2/DeviceCensus.exe,9a4c15d17cb675f625a3f9ff434b8f6c
dfssvc.exe,,454144,exe,,Programs and Libraries,8ED9CB914E0D98533B14D12243D21DC5,EDE103966E581C04AE26E45C655BECB768C457D9,false,false,Sat Dec 23 09:21:18 BRT 2023,Sat Nov 04 00:13:49 BRT 2023,Sat Dec 23 09:21:18 BRT 2023,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-dfsn-serverservice_31bf3856ad364e35_10.0.14393.6451_none_64aea0d49e9aed3b/dfssvc.exe,2e0b049332cbecb060c02234f854220a
dfsrs.exe,,3888640,exe,,Programs and Libraries,F2483716D6C752FB448C7295AA3B49A1,4FF53EAF7A974A9555B53F50E078BD41E3DB21AB,false,false,Fri Mar 26 16:09:25 BRT 2021,Thu Jan 07 19:49:33 BRT 2021,Fri Mar 26 16:09:25 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-dfsr-core-serveronly_31bf3856ad364e35_10.0.14393.4169_none_134dc7680256cf88/dfsrs.exe,336b550896d33cfd6132cfa0373ce829
dnscmd.exe,,436736,exe,,Programs and Libraries,E6D37918A97444F433BA2F89FAE5ECD0,15AF882E6623B1809C333D69970218074D7D9F9D,false,false,Fri Oct 07 09:14:06 BRT 2022,Wed Sep 07 00:12:14 BRT 2022,Fri Oct 07 09:14:06 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-dns-server-dnscmd_31bf3856ad364e35_10.0.14393.5356_none_5ce1f4a1a8c195a1/dnscmd.exe,ad699c879441b419a0fb8573c84a6d7d
UwfServicingShell.exe,,15144,exe,,Other files,B97FD10ACE7AF544397D816E0F5A7B34,B78AB613986FE68E5F74E1B5BC1173BEFE1C7EA5,false,false,Fri Aug 26 14:23:29 BRT 2022,Fri Aug 26 14:23:29 BRT 2022,Sat Jul 16 10:19:20 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-e..-unifiedwritefilter_31bf3856ad364e35_10.0.14393.5291_none_11f59ed5e25ec3d2/UwfServicingShell.exe,5363339d439a0124c4efa0ccccffe91d
UwfServicingShell.exe,,15144,exe,,Other files,BD724047430BF472A2EBF07D347C285D,3445AC7F69178C67D45F945ECF5CE6E2E9CF0045,false,false,Fri Jul 21 14:20:43 BRT 2017,Fri Jul 21 14:20:43 BRT 2017,Sat Jul 16 10:19:20 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-e..-unifiedwritefilter_31bf3856ad364e35_10.0.14393.0_none_c9af0ac79e7d4f11/UwfServicingShell.exe,bf309ee049b0c360f01448f056eb67c6
SyncShareTTSvc.exe,,57790,exe,,Other files,1038BF44FEC82C55CD74030DD70DF07E,8FCCEAD54C722D14D1938661270A72A39653D3ED,false,false,Fri Oct 07 16:54:44 BRT 2022,Fri Oct 07 16:54:44 BRT 2022,Sat Jul 16 10:19:47 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-e..seclientsync-server_31bf3856ad364e35_10.0.14393.0_none_a4f93c7e929cf1a0/SyncShareTTSvc.exe,4507647bc3bcfb30cfd7de57407c5427
eshell.exe,,108918,exe,,Other files,7E8CAC4CFCDFC9D1968607865B1A9DD9,ADB8BCC4D2BA26156E6C8EB9F0662002938A4DA5,false,false,Fri Sep 17 12:15:24 BRT 2021,Fri Sep 17 12:15:24 BRT 2021,Sat Jul 16 10:19:19 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-embedded-shelllauncher_31bf3856ad364e35_10.0.14393.0_none_71cd22015df6bcca/eshell.exe,1fe6300f03bc2fc47cacd90317356099
eshell.exe,,108886,exe,,Other files,E116CBEBFCECE85CE06A2C27D676D724,C4F0A794837A8BC0CE15CE9060EF3E047CFC36E2,false,false,Fri Sep 17 12:15:24 BRT 2021,Fri Sep 17 12:15:24 BRT 2021,Fri Mar 26 16:09:42 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-embedded-shelllauncher_31bf3856ad364e35_10.0.14393.4169_none_ba1accf7a1d39976/eshell.exe,e5743e09e3e28979c95ff72564f951a7
WerFaultSecure.exe,,7157,exe,,Other files,BFB2076A8D78DC34CB35BC760FB0D697,1BCE8099A7B96BA980351A8CBD7B3C9B916CBFF5,false,false,Wed Dec 22 12:27:43 BRT 2021,Wed Dec 22 12:27:43 BRT 2021,Sat Jul 16 10:18:45 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-errorreportingfaults_31bf3856ad364e35_10.0.14393.0_none_9d7b881d537bf5a0/WerFaultSecure.exe,d189a6f8d161dca04699bbc886e8aeb3
WerFault.exe,,33514,exe,,Other files,A2713B51A42833AA5C97C712E05E6C4D,C9BA17A0431799B0CD5FC87E7838CB56ED913EF6,false,false,Wed Dec 22 12:27:43 BRT 2021,Wed Dec 22 12:27:43 BRT 2021,Sat Jul 16 10:18:45 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-errorreportingfaults_31bf3856ad364e35_10.0.14393.0_none_9d7b881d537bf5a0/WerFault.exe,ab89d857827369e895375a9f51bba4ee
explorer.exe,,384557,exe,,Other files,D74BD9E482F7F30648B0E6C2D012C26B,0A7474D8FB34AEEF8542360514F1B25241336364,false,false,Fri Sep 17 12:15:37 BRT 2021,Fri Sep 17 12:15:42 BRT 2021,Sat Jul 16 10:18:56 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-explorer_31bf3856ad364e35_10.0.14393.0_none_7f29128d906f1326/explorer.exe,4cf1c2035690f15bf8524ff3937d951f
WFS.exe,,345148,exe,,Other files,4E1B4EC5D247E74FA9BAED3202B0E127,21BA9AB89FF742D32EA48C99D5DBA96C639E774F,false,false,Tue Oct 27 18:44:02 BRT 2020,Tue Oct 27 18:44:03 BRT 2020,Sat Jul 16 10:20:12 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-f..client-applications_31bf3856ad364e35_10.0.14393.0_none_a66e17e23f190948/WFS.exe,f2edabab71c778ef70dcc8ccd614bd8a
WFS.exe,,345018,exe,,Other files,22495998A8DE50E6FEB3D7EBFA64504E,F8039BBEAD9E6A7961B6C835005EF831B0BE0D23,false,false,Thu Jan 11 17:01:11 BRT 2024,Thu Jan 11 17:01:12 BRT 2024,Fri Aug 26 12:05:56 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-f..client-applications_31bf3856ad364e35_10.0.14393.5291_none_eeb4abf082fa7e09/WFS.exe,8b15db9032dbbb7e12c81939d8e1b85f
clussvc.exe,,2993086,exe,,Other files,643A24F66D744CBED7D4CC964AA6511E,C384D729C2C7DDCA980EA24DE4AA06085CD629BB,false,false,Wed Jun 22 19:05:04 BRT 2022,Wed Jun 22 19:05:10 BRT 2022,Wed Jun 22 10:30:09 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-f..overcluster-clussvc_31bf3856ad364e35_10.0.14393.5127_none_2f7fee0cfc1eb33c/clussvc.exe,7c14a3a0053a84e5a3f2febe4fb51287
srmhost.exe,,45460,exe,,Other files,5AB215D7F8A611E2E76771B2EC1EC2AC,A7A090051B9B037F578EE2C7750642004DAE3E86,false,false,Fri Sep 17 12:16:03 BRT 2021,Fri Sep 17 12:16:03 BRT 2021,Fri Mar 26 16:06:40 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-f..toragereportservice_31bf3856ad364e35_10.0.14393.4169_none_a07288c70fe01e4a/srmhost.exe,0a2cee344224b94b307b1de85ec17ead
healthpih.exe,,202296,exe,,Other files,A1AC180404CCDAC33A341F5B545A2872,0517E4DDB1DB9FB48E5A967FD580B19E25F29613,false,false,Fri Sep 17 12:16:06 BRT 2021,Fri Sep 17 12:16:06 BRT 2021,Fri Mar 26 16:06:05 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-f..uster-healthservice_31bf3856ad364e35_10.0.14393.4169_none_42fcc6d5c6ab3e1b/healthpih.exe,a6021ea9a784ac52d54832b47aafc05b
FXSSVC.exe,,208170,exe,,Other files,81C09D2FB12C8D0BF8338A5F651B2853,3BFA8C873A352697CDCB5A0F46E96CA435FEDCB3,false,false,Thu Jan 11 17:03:15 BRT 2024,Thu Jan 11 17:03:16 BRT 2024,Fri Aug 26 12:06:02 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-fax-service_31bf3856ad364e35_10.0.14393.5291_none_22de9946dadd8599/FXSSVC.exe,a22bea2db356677f6a38df20a8055a4b
FXSSVC.exe,,207076,exe,,Other files,BD5CF5C291034D2EB5B5E7A542DA021A,E5D35B34003E5DB959B090F06095533FF6AAC337,false,false,Fri Sep 17 12:16:11 BRT 2021,Fri Sep 17 12:16:11 BRT 2021,Sat Jul 16 10:20:12 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-fax-service_31bf3856ad364e35_10.0.14393.0_none_da98053896fc10d8/FXSSVC.exe,f5e0be63a2cd0c98829916465d066e09
rhs.exe,,177296,exe,,Other files,8C8E45AB264078A390D7F611FECF51D3,0D9B34AAE248DACED309EF7EEC1E6837813B1642,false,false,Wed May 20 18:26:27 BRT 2020,Wed May 20 18:26:27 BRT 2020,Mon May 11 17:11:01 BRT 2020,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-failovercluster-rhs_31bf3856ad364e35_10.0.14393.3659_none_a7ddf3002a2e20ea/rhs.exe,07beb181a5490d379a440d0ef591eee7
fsrmmsvr.exe,,90552,exe,,Other files,AEB61CA7904EB7F89BB049C0AC9737D7,F72A899AF27D604BA9312A1B93A2BF495F1901E4,false,false,Tue Aug 11 18:38:10 BRT 2020,Tue Aug 11 18:38:10 BRT 2020,Sat Jul 16 10:19:22 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-fsrm-service_31bf3856ad364e35_10.0.14393.0_none_ce45c9c9dd6a33c9/fsrmmsvr.exe,dbdd22f08c77380baa69ee1cb4cd6ee0
iscsicli.exe,,12,exe,,Other files,AABC4D0F2DAA95BEE44F342AB65E50D9,CA91C74313076D4027731B83708124B69EDC510E,false,false,Fri Aug 26 14:24:16 BRT 2022,Fri Aug 26 14:24:16 BRT 2022,Sat Jul 16 10:18:33 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..i_initiator_service_31bf3856ad364e35_10.0.14393.0_none_07e816b92bca94ac/iscsicli.exe,393406fea4d85fa4a74d142ecbb8994d
aitstatic.exe,,3369,exe,,Other files,4D2F11D9D4620A504DEDF779484F4A3B,05BCEE094A6AF73E64354F796D7C30D73142798C,false,false,Thu Jan 11 16:55:56 BRT 2024,Thu Jan 11 16:55:59 BRT 2024,Thu Nov 17 11:17:15 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-a..perience-ait-static_31bf3856ad364e35_10.0.14393.5501_none_a676243408f9874b/aitstatic.exe,a08a5f1f12bfb65dd73463b4e802a1f4
aitstatic.exe,,3233184,exe,,Programs and Libraries,55EEC60B615E44B0DE9AE19AD14DAE18,510316D5E26956D7935BBBCB81709DD7A64F65C7,false,false,Sat Dec 23 09:12:39 BRT 2023,Sat Dec 02 03:10:44 BRT 2023,Sat Dec 23 09:12:39 BRT 2023,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-a..perience-ait-static_31bf3856ad364e35_10.0.14393.6529_none_a677706e08f88428/aitstatic.exe,5430a8c12215cad95a892885c851b729
msiexec.exe,,3225,exe,,Other files,96BA02858C775C5855DBEFFC2BD61D24,32A7A03D2EE9FB393066F1783E7F0DA68C2BF138,false,false,Tue Oct 02 18:38:36 BRT 2018,Tue Oct 02 18:38:36 BRT 2018,Sat Jul 16 10:18:30 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-installer-executable_31bf3856ad364e35_10.0.14393.0_none_76f5e0479ccc870c/msiexec.exe,e20d9e822715c62d4067d67aab030fac
isnsui.exe,,21966,exe,,Other files,F7A8FF1D4AE0BE515CF2F4DF764B8DE2,B22BDA46DB6E5E3BFDA9DA0E9832A967296A4FE1,false,false,Fri Jul 21 14:32:54 BRT 2017,Fri Jul 21 14:32:54 BRT 2017,Sat Jul 16 10:19:33 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-isns_service_31bf3856ad364e35_10.0.14393.0_none_ef139428402e0a5a/isnsui.exe,f857a6c98c745e539a35769127daf1e8
wmplayer.exe,,422,exe,,Other files,F77DC1F95747F8F6F154655FADDCCFD3,0FAB26C21BBE22FFD89939D5D062B39FD82FB46B,false,false,Fri Oct 07 16:59:00 BRT 2022,Fri Oct 07 16:59:00 BRT 2022,Sat Jul 16 10:19:56 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.14393.0_none_38de2e9a65cc5dfc/wmplayer.exe,503c5196e41e59f528a4e4aaa66a84c2
wmpshare.exe,,312,exe,,Other files,56AE9640FFB80F39C502CB70DA7B08BA,46978CB9D1C55EE704DA62B9CBB5D1290FDA6EB4,false,false,Fri Oct 07 16:59:00 BRT 2022,Fri Oct 07 16:59:00 BRT 2022,Sat Jul 16 10:19:56 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.14393.0_none_38de2e9a65cc5dfc/wmpshare.exe,8ad46f4e7bb1210d41b849e8d67e2f56
wmplayer.exe,,206,exe,,Other files,D03B14429D65E3DAEAE54AE5464739EA,CAC7C20C4C62DEFAB71257E3ADC443DFB93276B9,false,false,Thu Jan 11 17:11:22 BRT 2024,Thu Jan 11 17:11:22 BRT 2024,Fri Mar 26 16:02:27 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.14393.5127_none_812807dea9ac9f31/wmplayer.exe,628f01ba615ed0b6d19899b48320ace5
wmpshare.exe,,194,exe,,Other files,778D92D33675EC94AC3EE777F3E380C7,59D925662A3701B38BE5BD7F137BE2B70DBD42BE,false,false,Thu Jan 11 17:11:22 BRT 2024,Thu Jan 11 17:11:22 BRT 2024,Fri Mar 26 16:02:52 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.14393.5127_none_812807dea9ac9f31/wmpshare.exe,07b82b524c24b36389b6f16f21c1cfa1
mighost.exe,,7714,exe,,Other files,EDD4CFCD006879048AA4C82FFF06A106,933185B967895C7C26079439F6E221C5CBC5A871,false,false,Fri Oct 07 16:59:52 BRT 2022,Fri Oct 07 16:59:52 BRT 2022,Sat Jul 16 10:19:34 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-migrationengine_31bf3856ad364e35_10.0.14393.0_none_861c432df1f2a13b/mighost.exe,a48086aa61be2683f8a4599e978836db
msdt.exe,,49852,exe,,Other files,7C37EF8A5E99FED2850F8B0AA9433C39,F1817D1283A39E7A317F6546AFBB250A08F32955,false,false,Fri Oct 07 17:00:07 BRT 2022,Fri Oct 07 17:00:08 BRT 2022,Sat Jul 16 10:18:30 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-msdt_31bf3856ad364e35_10.0.14393.0_none_d2f6cd6e34391de5/msdt.exe,dff2c54dd376c4e473ea45d575fdf791
msdt.exe,,35354,exe,,Other files,17C9873DB051A99F643B310C48C21445,78F1657786933C5BDBEC39E0C29C5F23CAAB2A72,false,false,Thu Jan 11 17:12:27 BRT 2024,Thu Jan 11 17:12:28 BRT 2024,Fri Aug 26 12:08:50 BRT 2022,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-msdt_31bf3856ad364e35_10.0.14393.5291_none_1b3d617c781a92a6/msdt.exe,b33e5d74c98cde4f744a1d3fc497e791
NLB-unattend.exe,,17200,exe,,Other files,2C7880D09F68D855AB39CEC7624BA45B,398771919FC074FBB7A8C8E195CCD5D345354C10,false,false,Fri Sep 17 12:28:50 BRT 2021,Fri Sep 17 12:28:50 BRT 2021,Fri Mar 26 16:08:39 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-n..kloadbalancing-core_31bf3856ad364e35_10.0.14393.4169_none_8a39d0402bce7dca/NLB-unattend.exe,ece35a69f8e6eb68a7038703fdbee808
nfsclnt.exe,,42430,exe,,Other files,B28E5A6C0A49957250BF2206E4524BBE,DD401FD0318C820F1552F40C1C6B9F1BB72C306B,false,false,Thu Jan 11 17:12:56 BRT 2024,Thu Jan 11 17:12:56 BRT 2024,Thu Oct 17 14:49:29 BRT 2019,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-nfs-clientcore_31bf3856ad364e35_10.0.14393.3241_none_229877009d2cb64b/nfsclnt.exe,7db84e0b4e42ecc05a06ae93f4e3121e
nfssvc.exe,,28776,exe,,Other files,CA42C27922B20E0C0C64E96858A673CD,2FF5ECF0A947DED55450AC4AB9CB85ABCFBF6DFA,false,false,Thu Jan 11 17:12:58 BRT 2024,Thu Jan 11 17:12:58 BRT 2024,Wed Jun 09 16:53:23 BRT 2021,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-nfs-servercore_31bf3856ad364e35_10.0.14393.5246_none_d15a34a361e4cd98/nfssvc.exe,5ba043275e1c7636170c197c6a6243a3
nfssvc.exe,,28738,exe,,Other files,5DB29878E202F8D3F8A3A13EB895DACC,51FBC29366A51ED9DA5E87548D9CB464C81B9991,false,false,Fri Sep 17 12:29:19 BRT 2021,Fri Sep 17 12:29:19 BRT 2021,Sat Jul 16 10:19:22 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-nfs-servercore_31bf3856ad364e35_10.0.14393.0_none_891913ef1dfe5765/nfssvc.exe,eab713106a0b09c73a4f7277a18621a9
nfssvc.exe,,28774,exe,,Other files,D4FB1F653E375EE190CB4D573570BD5C,2AAC305A268D4859E7F609797E05D000BAF5ED63,false,false,Thu Jan 11 17:12:59 BRT 2024,Thu Jan 11 17:12:59 BRT 2024,Sat Dec 23 09:19:38 BRT 2023,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-nfs-servercore_31bf3856ad364e35_10.0.14393.5921_none_d10cf683621ede5c/nfssvc.exe,d9482e8574b2d5fc019b1e5f1badfa30
notepad.exe,,3327,exe,,Other files,5EF9BBA07A892D28F377D54F0DEA4D5D,31E5DC48BA91B39539972533C8A158DCC254BBA2,false,false,Fri Sep 17 12:29:21 BRT 2021,Fri Sep 17 12:29:21 BRT 2021,Sat Jul 16 10:19:59 BRT 2016,/SRVBSAWDC004-flat.vmdk/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-notepadwin_31bf3856ad364e35_10.0.14393.0_none_703e385a11bfb230/notepad.exe,176cb75013cfbfc846cee343fae01a8e
